Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
145977.0,1.478122345,-1.488298647,-2.43444061,-1.938575982,-0.150499322,-1.219683997,0.764427677,-0.462413908,1.436406622,-1.185795083,1.347069367,1.82647833,0.433233461,0.797110593,0.44639277,-1.160139303,-0.309639211,0.337654171,1.267626348,0.523128724,0.37669308,0.57365399,-0.304215142,0.839702347,0.353499092,-0.794293512,-0.057525716,-0.006290167,338.97,0
140798.0,-0.925901367,-0.644900669,-0.933950722,-4.629003443,1.299917102,-1.593391737,0.524607344,-0.198292516,0.254907842,-0.672747149,0.278876494,0.971547197,0.283396622,0.356877707,-0.827328597,-2.153882663,-0.801802755,1.811683232,-0.580891547,-0.384133003,-0.170071172,0.244875346,-0.191989123,0.276226991,-0.003494104,-1.031679911,0.577541898,0.396042324,20.0,0
71209.0,-1.871141962,0.046026718,1.300630128,0.188784392,1.789071257,-0.372050859,0.887527129,-0.889494584,0.392573681,0.887814488,-1.033861617,-0.923957598,0.330388728,-1.315711917,1.707063156,0.302374981,-0.601146679,0.250651155,1.373644077,-0.390546204,-0.732782573,-0.819234741,-0.037368437,-1.021238585,0.301224693,0.239241561,-0.534415008,-0.631934414,3.57,0
168241.0,0.01379764,0.773580922,0.167736988,-0.782092952,0.626846852,-0.534075858,0.869869989,0.003430211,-0.23743335,-0.241850415,0.476891114,0.576312161,-0.324048506,0.355321116,-0.999009466,0.154783281,-0.7051111,-0.197270703,0.259377284,-0.040827304,-0.227529692,-0.520681051,0.028980117,-0.410834127,-0.500502736,0.147316515,0.243820365,0.082762255,3.99,0
54987.0,0.79507078,-1.65041902,0.54401467,-0.648279781,-1.416672326,0.330052937,-0.889179823,0.197968581,-0.599434515,0.622941035,1.233158965,-0.205027644,-0.152957591,-0.089920266,0.773778366,1.534896797,-0.000298957,-0.589353502,0.195036145,0.594076481,0.595799059,1.045497722,-0.355876643,-0.26408382,0.253842225,-0.043457886,-0.003662829,0.054404697,279.0,0
65853.0,1.272833086,0.243313517,0.098921121,0.929030337,-0.026214108,-0.421218571,0.066568787,-0.104569428,0.194345144,0.009632529,-1.210944213,-0.345992622,-0.358743005,0.391691744,1.144328845,0.445408301,-0.749228317,0.176623029,-0.055529013,-0.127347121,-0.109585097,-0.332864206,-0.125077259,-0.476077445,0.632100741,-0.38615121,0.015875365,0.017701026,13.99,0
118558.0,-1.775925563,-0.348354682,1.697635378,-0.256772462,0.251178959,-0.605112133,0.076813549,-0.134585084,-0.995998847,0.431486586,-1.345396001,-0.692362492,-0.347103904,-0.193459796,0.065750632,-1.400277927,-0.293971664,1.390493504,-1.271234852,-0.919604447,-0.387002326,-0.447727701,-0.380772495,-0.068275224,0.590886709,-0.568211269,-0.232380498,0.242975923,61.0,0
132458.0,1.957959769,-0.677669166,-0.395253053,0.762448273,-0.685746927,0.201289055,-0.854448222,0.19854227,1.820618389,-0.074208965,-1.677822413,-0.201107088,-1.369714727,-0.332396147,-0.720133914,-0.270246993,0.044002173,-0.018030082,-0.018816352,-0.279925587,0.199415869,0.907851103,0.061665942,0.730592964,0.001206977,0.568558822,-0.0093033,-0.047854458,14.39,0
35551.0,1.071136681,0.162306293,0.993935971,2.800300846,-0.378614286,0.373634686,-0.203726954,0.074579141,0.074730171,0.386288186,-1.431011513,0.528654785,0.550528847,-0.615422868,-1.438928083,0.053420563,-0.159017594,-0.524757353,-0.358297676,-0.042605919,-0.122497545,-0.135796583,-0.147959482,0.074323727,0.629230372,0.076793892,0.023260333,0.029630416,47.58,0
27278.0,1.210308539,-0.102693547,-1.193372387,0.287249592,2.159391931,3.616723758,-0.40269414,0.84203506,0.169226145,-0.031053147,-0.541940925,0.23725897,-0.217926402,0.197694612,-0.147706835,-0.097679782,-0.510018704,-0.070705709,0.354806479,0.017099004,-0.166805575,-0.495296248,-0.150790246,1.011285051,0.883129125,-0.329555394,0.020154746,0.017235581,35.84,0
55059.0,1.182031367,-0.42555074,-1.129949445,-0.997837184,1.791228466,3.231087763,-0.543657157,0.795168297,0.118802365,-0.166371293,0.040729694,0.117196199,0.088239372,0.375069953,1.367022827,0.698190958,-0.85672819,-0.165090276,0.435649847,0.203220003,-0.331419553,-1.305550534,0.098398497,1.012951552,0.166390925,0.481764915,-0.071149116,0.021232196,80.0,0
82838.0,-0.814388478,0.958200531,1.380630542,0.352686747,-0.41749395,-0.2614661,0.07867627,0.456742961,-0.14747767,-0.812198544,-0.468749787,0.828201923,0.428330759,-0.090628258,-0.476397611,-0.760162487,0.629777364,-0.994999535,-0.158399764,-0.199324447,0.099091282,0.366567403,-0.109406595,0.48197639,0.064827165,0.394721775,-0.230859733,-0.048087043,4.79,0
97031.0,2.053646848,0.243291355,-1.872013823,0.596879833,0.570018987,-1.064778547,0.229695922,-0.460594619,1.865564027,-0.865344261,0.041985412,-2.478550683,2.12245339,0.59942917,0.174939836,0.361668007,0.857974367,0.960180852,-0.386951239,-0.145678612,0.021229188,0.442260255,-0.123783354,-0.768147296,0.323992973,-0.10348071,-0.033083304,-0.038749448,32.25,0
74837.0,-0.460312628,0.883010408,1.058654866,0.767551202,0.588637574,-0.261495012,0.532441689,0.096554919,-0.394804205,-0.024102547,-0.735985452,-0.516564635,-0.643672844,0.467039015,1.38172744,-0.494097463,0.002168745,-0.137522855,0.183226832,0.114771647,0.119429806,0.468244958,-0.1367773,-0.291689135,-0.235817278,-0.262921957,0.422750733,0.220814796,4.16,0
37160.0,-0.296276975,0.302737866,1.483571721,0.495157624,-1.024190579,0.007438757,-0.680019257,0.418979091,0.392527,0.096597884,0.839079657,0.710294631,-0.258111828,-0.05616163,0.176615473,-0.325762648,0.295458619,0.53639647,2.209872533,0.053108516,0.132463355,0.6155059,0.161708174,0.415506295,-1.770128855,0.946567902,-0.144509287,-0.092338802,7.95,0
6347.0,1.122791956,-0.064137837,1.035258898,1.775286293,-0.649521897,0.28281765,-0.613878396,0.206216301,2.458567162,-0.566546744,-0.245859336,-2.903465203,-0.573336697,1.440164829,-1.221967204,-0.755408798,1.285681657,-0.37042687,-0.444857278,-0.373535404,-0.259433923,-0.220764543,-0.033707513,-0.005860938,0.523825147,-0.289933591,0.03353652,0.011752362,6.99,0
82104.0,1.140373845,-0.133403899,0.023159545,-0.008022564,-0.328096422,-0.773620169,0.24578963,-0.226923282,-0.12932923,-0.144057432,1.417124264,1.632774642,1.020205822,0.138079943,-0.675989792,-0.184603634,-0.241639851,-0.394900668,0.629665331,0.124843128,0.014748217,0.070236011,-0.168984706,0.473441011,0.529921411,1.093822135,-0.104329599,-0.00442785,68.0,0
146921.0,-4.095183335,4.327468382,-1.871228977,-2.638104384,1.440266186,-1.573829355,3.093056236,-1.964792662,4.960940931,7.974425888,0.007187532,-0.713051395,-0.367696878,-2.51805016,0.444668463,-1.752059133,-1.512456459,-0.916737996,-0.698109927,3.393358709,-0.819391685,0.610714025,-0.319718953,-0.4552994,0.655955566,-0.01338906,1.37969306,-0.176140797,0.77,0
94040.0,2.020598578,0.487644963,-1.778096592,1.47750308,0.751194663,-1.478655689,0.912868904,-0.713480272,0.932370978,-0.02506093,0.351856842,-1.843187869,2.472906661,2.100104338,-0.714882157,-0.561398685,0.270702778,-0.255152807,-0.609150453,-0.20702837,0.053144782,0.506132071,-0.089547187,0.024845378,0.561028523,-0.463337733,-0.063870908,-0.065467634,36.0,0
68421.0,1.06912329,0.143885772,0.505535855,1.337130447,-0.157784615,0.042119507,0.039214182,0.076721513,-0.078796884,0.016475839,1.451132439,1.617016861,0.371698851,0.156002746,-0.875678002,-0.613209408,0.05266532,-0.622072023,-0.165914492,-0.105894827,-0.01733976,0.134951638,-0.074898902,0.250213106,0.619158381,-0.346505081,0.036694666,0.012616145,28.39,0
146560.0,0.137480785,-3.437148592,-1.138938035,2.223687914,-1.596917368,0.689927128,0.326370242,0.113600515,1.720681563,-0.370922498,-1.803774039,-0.715094738,-2.41909091,0.22525466,-0.264997127,0.142959408,-0.085042189,0.160766744,-0.433112053,1.461964822,0.310712509,-1.026238788,-0.427613608,0.576321035,-0.692039745,-0.978048591,-0.112950589,0.136168783,928.2,0
66609.0,-0.442320809,0.446881501,0.135188573,0.277560508,2.686467778,3.788693714,-0.047188879,0.967499706,-0.579058478,-0.248182888,-0.568380423,-0.134565312,-0.212024469,0.142976326,0.270037099,-0.561055911,-0.104303186,0.212203088,1.49498395,0.258414342,-0.116213078,-0.396304218,-0.277964108,1.012626004,0.770038218,-0.142636735,0.011561181,-0.013633158,20.2,0
157601.0,-0.077727828,0.048151946,-0.026825751,-0.565499025,1.120976313,-0.751186315,0.901792341,-0.230710589,0.025183755,0.043063258,0.520991258,0.753762734,-0.018233046,0.068137477,-1.28823231,-0.102990827,-0.742227332,-0.265948565,0.293264083,0.231062063,-0.149814258,-0.249067002,0.218476042,-0.394478243,-0.6845128,0.141974267,0.073715937,-0.119480536,45.75,0
84946.0,1.191261539,-0.061372814,0.637134192,0.797320576,-0.563481698,-0.216498742,-0.282029624,0.111822802,0.712997749,-0.214158353,-0.635448808,-0.071333541,-1.269275188,0.153741109,0.245653676,-0.422850443,0.346318494,-1.026507053,-0.127690241,-0.242054849,-0.289016852,-0.67361867,0.126860216,0.056923744,0.224993423,0.215400261,-0.005466054,0.009879645,0.0,0
106677.0,-0.47950934,0.705658126,2.249068486,-0.309152257,0.163360274,0.23652591,0.334018195,0.008546865,1.526651363,-0.931160228,1.428785237,-2.901639262,-0.049729889,1.763795592,0.152835107,0.038009714,0.078799221,1.238087265,0.893811192,-0.046920197,-0.297664447,-0.492577939,-0.342206502,-0.544676308,0.204006921,-0.716260961,-0.089680072,-0.164576299,2.15,0
41170.0,-0.544578142,-0.128065778,2.05152518,-1.656451686,-1.214073721,-0.770990158,0.346982961,-0.039534589,1.28844701,-1.779337885,-0.237143107,1.025694347,0.63551257,-0.555823013,0.575913053,-0.804643164,0.17037434,-0.062289918,0.907870685,0.249199388,0.100474159,0.385134057,0.105161666,0.769423946,-0.051187021,-0.103324848,0.069151277,0.079533352,105.0,0
133875.0,-2.478936232,-0.900263588,0.012428347,-0.790212586,1.507600573,-1.269764751,0.624399786,0.478146259,-0.606036374,-1.351775104,0.31398615,-0.034910723,-1.865175301,1.391967485,-0.639833225,-0.000163457,-0.502953323,0.653192148,-0.259168442,0.410494602,0.402183854,0.081206281,-0.252721647,0.726185353,1.229463789,-0.549326412,-0.159559454,-0.282550784,136.57,0
71947.0,-0.26954332,1.048957066,1.220225224,0.614147696,0.69439117,0.285173626,0.670606964,0.028427313,-0.695927426,-0.335688137,-0.881915508,0.117819284,0.975015285,0.105338466,1.366635152,-0.289036563,-0.294730763,-0.177153923,0.400568634,0.060221854,0.044650046,0.229773626,-0.213892077,-0.758164585,-0.177364773,-0.337140124,0.181529508,0.140808542,7.49,0
146206.0,1.864797123,-0.067846058,-1.797861686,0.61403345,0.094990654,-1.484242268,0.439104811,-0.449840072,0.50671127,-0.532136186,-0.258683529,0.324087984,0.488849357,-0.800354022,0.857360168,0.190657253,0.375579768,0.458656532,-0.470910181,0.026328963,0.261928742,0.729606385,-0.112734771,0.000734275,0.231669401,-0.116218333,-0.01803204,-0.012677993,102.95,0
137507.0,-0.290121018,0.476553735,1.329985915,-0.777141479,0.240797511,0.241290047,0.234410339,0.215750355,0.250075526,-0.805112636,0.586839725,1.128771909,0.619806291,-0.231288692,-0.758331516,0.234336842,-0.916527094,0.796203586,-0.113452039,-0.066714828,0.363915942,1.184259315,-0.159815644,0.80703238,-0.486354521,-0.368319732,0.219766349,0.201930346,9.99,0
49424.0,-0.152873014,0.733032422,1.769846124,0.58953065,0.120721108,-0.511969668,0.630733287,-0.215288892,-0.438865665,-0.015088063,0.21926848,-0.041658675,-0.098433634,0.131850488,1.593834093,-0.644527602,0.241730488,-0.781208101,0.506687398,0.101827467,-0.123566847,-0.163842953,0.11883259,0.394654515,-0.958276635,0.110895119,-0.005463195,-0.05244105,0.69,0
51220.0,0.850087234,-1.461297024,-0.604113395,-0.385588461,-0.798379927,-0.47297897,0.193440525,-0.336163132,-0.804176021,0.471593698,-1.454862764,-0.206142729,0.524717314,0.007978874,0.03841806,-1.519468677,0.00955933,0.911864675,-0.250242694,0.185015471,-0.309617576,-0.993871815,-0.391381634,-0.387632174,0.434216477,1.109638596,-0.128809331,0.045187966,324.98,0
111649.0,-1.748865317,2.283718465,-1.300917989,-0.836662696,0.217391989,-0.638403214,0.400742746,0.450018585,0.340682166,1.1801546,0.847571111,1.375582265,0.975140736,0.45490886,-0.274412937,-0.23731643,-0.611994568,0.525463638,0.204677762,0.391259103,0.393246217,1.400420473,0.045124821,0.808059371,-0.575468276,-0.32201098,0.109163246,0.206534991,1.79,0
148949.0,-1.227032966,0.987206545,0.654978878,-2.559724062,0.346834046,-0.634095249,0.738284837,0.405476693,0.070475311,-1.639967891,-1.450730456,-0.086285336,-0.271235427,0.247726438,-0.462396649,0.490921705,-0.645877383,-0.319183914,-0.739693409,-0.097164185,-0.070342425,-0.293542433,-0.371721343,0.518298233,0.858449896,0.749546235,0.011475007,0.027130435,20.3,0
146477.0,-2.457710938,3.009349509,-1.421218439,-0.85839273,0.402615717,0.686527304,-1.540158735,-7.136425721,0.835422244,0.2154251,-0.733394431,0.4057011,-0.287171814,-0.858162611,-0.308825016,0.305654737,0.971616201,-0.17757744,-0.453050527,-1.358151599,6.518465379,-3.188740113,1.199487923,0.359614296,-0.209164554,0.169800532,0.511070054,0.209410105,2.68,0
67867.0,-0.589815088,0.946107554,1.52157328,-0.015439403,0.295574963,-0.795289531,1.400874879,-0.611457076,-0.178992718,0.316683064,0.432055756,-0.06481941,-0.238672145,-0.149172251,0.888271825,-0.733695242,-0.023129492,-1.008637963,-0.519795785,0.111344798,-0.049981709,0.302011976,-0.141712513,0.633929789,-0.042052421,0.261531043,-0.308602392,-0.35088393,33.17,0
143495.0,1.826299519,-1.622951648,-0.908068632,-0.759487523,-1.128058364,-0.282716269,-0.842642964,-0.059958273,0.225117176,0.669454076,-1.147276574,-0.964520344,-0.417557521,-0.32732743,0.33235402,1.293564572,0.084829561,-0.923645203,0.477587572,0.337996912,0.40837801,0.772027325,-0.009582469,0.602947954,-0.197015029,-0.128795467,-0.034661755,-0.011908318,199.0,0
35683.0,-1.770036828,0.66645971,1.739358373,-0.413925848,1.013104132,-0.823255372,1.253641213,-1.514635154,-0.356083779,0.014997319,0.420369334,0.363177803,0.428610734,-0.288559521,0.516681604,-0.387139728,-0.298313113,-1.469897748,-0.745593796,-0.573919504,0.270199766,-1.031754026,0.392121704,0.378863924,0.261328841,-0.105618111,-0.542827649,-0.421006824,7.5,0
152617.0,2.06205497,-0.307625077,-2.786424357,-0.777527525,2.500033017,3.163396919,-0.400411899,0.715949006,0.448470026,0.03328014,0.062092658,0.284939785,-0.144113338,0.694545903,1.165817147,-0.286176743,-0.58690985,-0.180122501,-0.35551775,-0.17166653,0.241883408,0.745511017,0.040425693,0.737375594,0.304016967,-0.087547883,-0.000593736,-0.065460308,0.89,0
119849.0,2.015390031,-1.067036821,-1.097384858,-1.741372049,-0.497753365,0.140382541,-0.891759866,0.203148236,2.360701484,-0.779998984,-0.094790742,0.489031529,-1.044773452,0.207623873,0.578724546,0.049515325,-0.780362092,1.264784963,1.199227297,-0.13498207,0.242051052,0.839467705,-0.036670062,-0.112156311,0.030050223,-0.062463546,0.014711859,-0.053288557,39.95,0
39418.0,-0.663327008,0.980022899,1.538219819,0.849887369,-0.316727934,0.572582448,-0.290858335,0.706988066,-0.304505058,-0.492794053,0.009642059,0.777513073,0.220350019,0.120921755,-0.524803531,0.036521235,-0.271034204,0.99921995,1.136549449,-0.080101448,0.246137896,0.809747118,-0.315508189,-0.305757289,-0.014839453,-0.16030382,0.0690146,0.070589438,1.55,0
140711.0,-0.425558192,-1.366396378,1.645481492,-2.677628609,-1.394039399,-0.636535568,-0.781771456,0.136859342,-1.184990486,0.576025171,-1.621289344,-1.933654672,-1.14816252,-0.621896777,-0.319856493,0.241885352,0.035969732,0.648481836,-1.087050284,-0.26490674,0.034197943,0.213775283,0.331274249,-0.050500487,-0.909590071,-0.435300033,0.180986306,0.214693272,94.5,0
81467.0,0.668438407,-1.362883536,0.569255046,0.372498983,-1.275873639,0.018118364,-0.29776744,0.038074571,1.279950845,-0.577023919,-1.35226908,0.154533797,-0.359964283,-0.423706251,-0.172861268,0.098611677,-0.014139375,-0.343326992,0.575398436,0.520802604,-0.092698537,-0.709686303,-0.244950891,-0.063867489,0.081428439,0.945032312,-0.094359054,0.060255025,309.0,0
1308.0,-1.322312876,0.863590973,1.844233957,1.089375381,0.771004968,0.152190676,1.49151422,-0.917307514,0.765538349,1.645725454,-0.046283257,0.09747351,0.359236716,-1.218819234,0.418676839,-1.621801539,0.143535724,-0.922802733,0.752663261,0.521105493,-0.340315389,0.315702008,-0.133591274,0.107111692,0.246560223,-0.309289716,-0.510963268,-0.349976305,25.3,0
43398.0,1.117821465,-0.009421817,0.24086965,1.226040364,-0.083671432,0.299976128,-0.131500242,0.239599026,0.292130056,0.084923211,0.598266484,0.267419731,-1.740914679,0.561145339,-0.59478853,-0.354785356,-0.015600659,-0.178418744,0.052028762,-0.242647033,-0.081777908,-0.141343439,-0.107851327,-0.33014007,0.618376856,-0.306024356,0.022722441,0.001472512,21.86,0
155064.0,0.232808449,0.899568857,-0.551813608,-0.885442377,1.569292356,0.077837377,1.105311034,-0.144249924,-0.204986675,-0.484522422,0.549116935,0.571604106,0.657789845,-1.194858466,-0.872631792,0.588806444,-0.255346855,0.346597341,0.284760782,0.175473023,-0.376507063,-0.767175572,-0.038958035,-0.29528713,-0.363221296,0.118109761,0.058901204,-0.15555927,9.93,0
37748.0,1.219164375,-0.072934661,0.291409242,0.667674694,-0.266590187,-0.155035679,-0.089463921,-0.049896755,0.58669632,-0.222610789,-1.402363386,0.208955503,0.112305504,-0.156688031,-0.071520684,0.063776931,-0.305896971,-0.44277317,0.527072116,-0.025540159,-0.334449103,-0.865628816,-0.054841925,-0.424907619,0.436840704,0.228977432,-0.02263775,0.014296531,39.09,0
91920.0,-1.002259843,0.428635847,1.002052417,-2.077452406,1.147074622,-0.267978838,0.943897764,0.056214956,0.976681122,-1.573934763,0.935841232,-2.825503032,-0.120255651,1.9085719,-2.269761824,0.624857522,-0.168572501,0.110510434,-0.453102314,-0.138735121,-0.422042625,-1.285742164,-0.214482436,0.210072491,0.550062292,0.856706807,-0.20299296,0.006350383,40.0,0
47902.0,1.250021145,-0.346200995,-1.021133637,-0.359801245,1.846735104,3.644205728,-0.701592768,0.892303813,0.509243938,-0.173620311,-0.560132245,0.25970603,-0.176108684,-0.038723106,-0.193655206,-0.027500484,-0.392266946,-0.131329327,0.587655897,0.038589664,-0.135726545,-0.339482187,-0.134518764,1.069932293,0.713513148,0.55745544,-0.025515821,0.005495227,24.95,0
168568.0,-0.633367331,-0.209811957,0.799047823,-1.255834945,-0.507773675,0.139280133,0.673000279,-0.032001659,-1.218489634,0.274679295,0.040614945,-0.174957052,-0.460314542,0.110907913,-0.792947279,-1.118865938,-0.552708158,1.806392544,-0.665313058,-0.548250712,-0.235065527,-0.213206528,-0.02484278,-0.423087398,-0.43086701,0.228590728,0.060272634,0.128214657,160.21,0
38536.0,-1.696829071,-5.918844028,-0.598338596,0.947462193,-3.282880927,0.192317252,0.880828931,-0.283705082,0.148178923,-0.311890416,-1.007140493,-0.870154751,-0.984287021,-0.297939774,-0.33876424,1.006827635,0.814164175,-1.060879567,0.420426365,3.164876536,0.939721997,-0.752555603,-1.363150197,0.459695058,-0.238679891,-0.407339957,-0.251516015,0.296111885,1581.78,0
51323.0,1.139124146,0.094172634,1.459256568,1.404458265,-1.01560893,-0.363076755,-0.462468516,-0.010381326,0.656925642,-0.241395225,-0.257320794,1.338864798,1.381655976,-0.620708472,-0.001275862,-0.084544729,-0.209202462,-0.343413969,-0.343035214,-0.063958068,-0.027282997,0.205468449,0.022539618,0.747712341,0.420181252,-0.433136931,0.083016711,0.043784802,4.99,0
88327.0,-0.638960243,-0.759972869,1.389848452,-1.366081318,1.268624084,5.350756313,-1.357207876,1.570178644,0.323974817,-0.3975003,-1.637813641,0.094325634,-0.191369991,-1.318918062,-2.058668496,-1.617026684,-0.148299843,1.525825203,-1.681159182,-0.477898395,-0.145604428,0.302993386,-0.075193422,0.672147267,-0.113891023,-0.558623164,0.277456655,0.172700484,50.0,0
138342.0,-2.282635188,0.775274074,0.827474993,-0.518218976,0.078191852,2.187030975,-0.81003957,-1.769689785,-0.427468462,-1.80587427,-0.351292578,0.724962359,0.325091724,0.60321259,1.786273613,-0.432063419,0.591636161,-1.221172759,-0.880363642,0.141459524,-1.38289046,0.406422089,0.639324943,-0.387533286,0.183634531,-0.336408633,0.058414517,-0.095984734,132.86,0
74293.0,-0.35163358,0.909213542,1.510023155,-0.239078962,0.437610301,-0.603046417,1.142062274,-0.48876923,0.101343001,0.253948807,-0.895952687,-0.988671359,-1.036291875,-0.079976697,0.930464117,0.090222804,-0.684167105,-0.103125666,0.251560581,0.168634591,-0.277047271,-0.45732669,-0.183439699,-0.147418246,-0.329385491,0.083698605,-0.146337611,-0.264768454,6.16,0
57966.0,-0.527570863,-3.483241355,-0.206443831,-0.583180687,-2.067418938,-0.129826127,0.454117626,-0.149176439,1.863280546,-1.633580268,-0.188533164,0.786546699,0.063606284,0.028589024,1.72014714,-0.599316766,0.236781842,-0.04715469,0.035289008,1.729077415,0.691203304,0.224470144,-0.875993174,0.204226087,0.079541881,0.029189134,-0.109219656,0.178251219,912.79,0
51112.0,1.53304462,-0.178548925,-0.504716255,-0.874343692,-0.106399209,-0.903354304,0.02179545,-0.4245162,-1.279354829,0.657663185,-0.769252232,-0.240517357,1.49075052,-0.182441355,0.347299878,0.911569419,0.032736326,-1.481361109,0.946901401,0.144647696,0.141726498,0.437783471,-0.271801524,-0.379898384,0.950903627,-0.035513026,-0.019488339,-0.006175716,1.0,0
151706.0,-0.720434175,0.235970553,1.603054379,-1.676430311,0.317477917,0.759660133,-0.073104825,0.324426416,-1.253780174,0.210290581,-0.596079075,0.112860692,0.844955284,-0.336224769,-0.464541936,-0.64110934,-0.991123994,1.952486656,-0.154089343,-0.212353748,-0.634626837,-1.279560427,-0.306630213,-1.497624282,0.327312233,0.202926093,0.281828811,0.10759254,4.99,0
80249.0,-1.478354856,-0.663576519,0.264348943,-0.353330886,-0.15061818,0.331765304,2.41880183,-0.12355079,-0.665523608,-1.137651619,-1.235756361,-0.80338278,-0.655972803,0.467019549,0.556334983,0.24447909,-0.563999889,-0.279459627,-0.834305426,0.907564623,0.294671738,-0.10729645,0.829733223,-0.821345272,0.3603961,0.268721313,-0.140691489,0.123553398,471.38,0
40569.0,-0.317535641,-0.277805314,0.825725559,-3.104543449,0.194006015,-0.467487733,0.166414275,-0.005651427,2.059301682,-2.257226411,-1.832050715,0.750298015,0.808796644,-0.555980762,0.446394153,-0.650009557,-0.614247009,0.660072072,1.1231634,0.039591717,0.153791859,0.704013163,-0.375531999,-0.936837771,0.433332725,-0.715880152,0.125585536,0.052288934,26.59,0
67608.0,-0.295569843,-0.484728242,2.835961356,-0.336874142,-1.442786943,0.998449283,-1.271315518,0.601445907,-0.194068375,0.231689008,0.755523215,0.107049708,-0.64066361,-1.069250435,-1.476592416,-0.065813687,1.39349179,-1.018024497,1.971325667,0.162613464,0.345339147,1.331306045,-0.149415706,0.288751389,-0.486431463,0.027121809,0.241931383,0.142746883,2.0,0
165473.0,1.959794312,0.141671974,-1.548054733,1.30473224,0.422533314,-0.872283688,0.548964075,-0.273999934,-0.047155658,0.425475341,0.781969831,0.978913145,-0.477907235,0.761115257,-1.211152679,-0.560747102,-0.339724852,-0.17625215,0.031578458,-0.279955977,0.112096569,0.487247013,-0.011539934,0.020808538,0.408948868,-0.512870238,-0.021079558,-0.069798583,18.92,0
160639.0,-0.84389962,1.473134235,-1.228236168,1.739425613,0.888638967,0.556446565,-0.308513516,-2.692176307,-1.01469324,0.959028783,0.557638856,0.016415144,-0.89924199,1.257848948,1.083426167,-0.834531969,0.211214542,0.7641134,2.50680194,0.944530866,-1.368596804,0.539971423,-0.471168368,0.19249627,1.193356169,0.023265443,-0.369365913,-0.775814447,40.8,0
130515.0,2.087218397,-0.00333659,-1.595124539,0.627401164,0.120454698,-1.399482898,0.46359931,-0.411372312,0.48610869,0.161581104,-1.044488767,-0.109031018,-1.001019029,0.596541993,-0.368439814,-0.542892594,-0.040303293,-0.70297153,0.14467676,-0.312202306,-0.039840886,0.071047067,0.084070088,0.073832605,0.188839651,0.380307634,-0.087790781,-0.076403484,1.0,0
136602.0,-0.983932123,-0.134147575,1.783319432,-2.477361352,-0.247709232,0.12590754,0.118172997,0.301911093,-1.134768237,-0.14840039,0.803788264,-0.291161512,-0.260562873,-0.376357,-0.946793637,1.593024078,-0.287873801,-0.940348507,0.251378264,0.386523001,0.006345939,-0.244038964,-0.034011131,0.654763662,0.435319513,-0.479538701,0.229363507,0.120285532,75.0,0
82034.0,-0.401651886,2.164176063,-0.594452092,0.81191259,1.717989367,-1.384992468,1.680191597,-0.536523015,-0.81257726,-1.507454208,0.485608879,-0.545704029,0.785962636,-3.977457476,0.834343784,0.926282781,2.380730207,1.509370854,-0.518686756,0.299870646,-0.233820464,-0.328367433,-0.483131678,-0.422627541,0.510932599,-0.33218191,0.040401141,-0.028807141,1.49,0
47252.0,-1.878658492,0.752120485,1.514592542,0.658044125,-0.394474986,1.473919249,-0.435242934,0.957995405,0.461980012,0.087684584,-0.365258929,-0.377069321,-1.645588309,0.168456303,0.297596141,0.104165763,-0.14426571,0.844008448,1.05807385,-0.129288884,-0.085276771,0.038924559,-0.215722189,-1.195828497,0.297347517,-0.250901461,-0.583929055,-0.405956702,53.8,0
118056.0,2.013792462,0.679966817,-1.574811756,3.565964983,1.311488997,0.285586136,0.584730562,-0.164994552,-1.126895429,1.459284882,-1.963533546,-0.415168295,0.113618232,0.316083803,-1.294157407,0.549230887,-0.809634949,-0.540641062,-0.984831896,-0.248213151,-0.072444831,-0.145950131,0.034868724,0.014844608,0.34426127,0.02967167,-0.067570674,-0.059808096,8.95,0
132369.0,-0.754202671,0.614083738,1.948233395,1.056951959,-0.845812066,1.166894738,-0.974497889,1.028107279,0.714696044,-0.388296432,-0.532308054,0.788423441,-0.050582197,-0.423604217,-1.026672695,0.172451897,-0.303092268,1.367805209,1.007943458,0.042224952,0.29319217,1.166788114,-0.192284038,-0.477182438,-0.410825316,-0.364333865,0.419964651,0.1798023,12.99,0
161135.0,2.094627624,0.086282088,-2.088662477,0.556105436,0.583216024,-0.648346472,0.092573462,-0.233639749,0.869560966,-0.677177534,-1.476386383,-0.145276868,0.183123091,-1.795466045,-0.368048569,0.408522794,0.853819687,0.492934566,0.266410617,-0.128537143,-0.095315913,0.049053905,-0.097817187,-1.066927108,0.23322423,0.699955253,-0.041844727,-0.039345894,10.0,0
144334.0,1.947659991,0.157477734,-2.147055361,0.829919176,1.48882847,0.621156011,0.456635325,0.084283988,-0.340037388,0.420315722,0.966615114,0.761528921,-0.383667286,1.100398755,0.316536988,-0.893552819,-0.078971661,-1.036038744,-0.921606517,-0.368454051,0.208460311,0.783201063,-0.015837661,-1.638156067,0.305835477,-0.371311422,0.011841839,-0.091476407,3.0,0
